"date","stars","text","source","code"
"2019-04-08 17:09:59","2","N26 ist im Prinzip eine gute Sache. Ich bin seit ziemlich am Anfang dabei. Allerdings ist es praktisch unmöglich, Kundenservice zu bekommen. Der Bot, den man innerhalb des Bankkontos aufrufen kann, interpretiert die Anfragen völlig lächerlich. Das reicht nicht mal für einen billigen Scherz- so irrelevant sind die Antworten. Wenn man dann einen Menschen im Chat hat, will der oder die endlose Zahlenketten zur Verifikation; Personalausweisnummer, eine lange Nummer auf der Kreditkarte und dann noch die 5.-letzte Überweisung. Wohlbemerkt nicht EINE der beschriebenen Verifikationen, sondern ALLE nacheinander. Dabei kann man den Chat erst aufrufen, NACHDEM man sich bereits in seinem Konto eingeloggt hat. Kurzum: ohne funktionierenden Kundendienst der diesen Namen auch verdienen würde ist es eine Frage der Zeit, bis ich hier die Segel wieder streiche.","trustpilot.com","n26"
"2019-04-08 08:35:04","1","Eine Bank, die anscheinend die Bargeldabschaffung unterstützt oder lieber den Wochenend-Zins mitnimmt... 😡😱Ich habe mein Konto bei der N26 Bank schon seit ca. 2015 und hatte in Sachen Überweisungen auch noch nie Probleme irgendwelcher Art. Als ich mir nun ein neues-gebrauchtes Auto kaufen wollte, wollte ich mit meiner Master-Card das Geld am VR-Bank Automaten abheben. Aus diesem Anlass habe ich extra mein Tageslimit auf 2000 EUR gesetzt. An der VR-Bank angekommen (die N26 Bank hat keinen eigenen Automatenverbund, nur über eine Fremdbank sind Abhebungen möglich), wollte ich sodann die 2000 EUR abheben. Der Automat meinte aber, gibt nur 1800 EUR. OK, nicht so schlimm, dann eben am nächsten Tag. Also etwa 27 Stunden später (war ein Wochenende), dann eben nochmal 1800 und dann am Montag eben den Rest. ABER *falsch gedacht*... Beim ersten mal ging es nicht, der VR Automat meinte ""Ihre Karte ist an diesem Automat nicht zugelassen!"". Ok, kein Problem, dann gehe ich eben zur Sparkasse neben dran. Auch hier die selbe Meldung. Dann rief ich beim N26 Support an, ob denn alles richtig eingestellt und mein Konto in Ordnung wäre. Dies wurde bejaht und man sagte mir, dass Mastercard derzeit wohl Probleme habe. Komischerweise ging aber mit einer anderen Mastercard eines anderen Institutes alles wunderbar!!! Nun gut, dann eben Morgen wieder. Da ging es dann auch, der Automat gab anstandslos 1800 EUR raus und ich dachte, na gut, dann nach 24 Stunden (laut Support und AGB), kann ich wieder was abheben. Genau 27/28 und 30 Stunden danach, war ich wieder am Automaten vorstellig, sowie 48-50 Stunden im Anschluss auch wieder. Bei der VR-Bank, der Sparkasse und der Hypo Vereinsbank. Alle 3 Banken meldeten schon wieder, dass meine Karte nicht zugelassen sei, obwohl es ja zuvor funktioniert hatte und laut Kontoeinstellungen und Support auch hätte funktionieren müssen. Die Karte war zudem auch nicht kaputt oder etwa der Magnetstreifen beschädigt. Die Automaten taten so, als würden sie jeden Moment das Geld ausgeben, nur bei der letzten Sicherheitsprüfung brachen sie dann ab. Ergo, die Karte war für Barabhebungen seitens der Bank dann gesperrt. Ich hatte lange Jahre in der Geldbearbeitung eines Institutes gearbeitet und kenne mich da mit den Sicherheitsprüfungen durchaus aus. Da ich mein Geld nun nicht am Automaten abheben konnte (die ganzen 50er am Automaten sind zudem sowieso recht nervig und man muss sie dann sowieso umtauschen, wenn man was größeres anschaffen will und nicht überweisen mag), habe ich nun alles zu meiner anderen Hausbank transferiert und hebe es eben nun da in Bar ab. Hat halt den Nachteil, dass ich mein neues gebrauchtes Auto nun 3 Tage später bekomme, da die N26 Bank die Angelegenheit wohl nicht in die Reihe bekam. Das ist jedenfalls nicht Sinn und Zweck eines seriösen Bankhauses mit ausreichend Guthaben darauf!!!Das Konto gedenke ich nun zu kündigen 😡 Eine Bank, die wohl eher an eine verweilende Park-Bank erinnert, als an ein Bank-Institut kann ich nicht bauchen!!! 😉😋","trustpilot.com","n26"
"2019-04-07 07:42:25","4","Ich habe das N26 Konto jetzt seit gut 1 Jahr. Erst war ich skeptisch ob das online Konto überhaupt funktioniert und sicher ist, also fing ich an kleinere Beträge zwischen meinen bestehenden Bankkonto und das N26 Konto hin und her zu Überweisen. Da dies ohne Probleme funktioniert hat fing ich an größere Beträge zu Überweisen auch dieses funktionierte. Einzahlungen waren sofort auf dem Konto sichtbar. Bei jeder Kontobewegung bekommt man eine push- Nachricht dies finde ich super. Der Kundendienst war bis jetzt immer schnell über den Chat erreichbar und hat sich immer Zeit genommen mir meine Fragen zu Beantworten.Den einzigen Nachteil sehe ich darin das es keine Girocard gibt, sodass man nicht überall mit Karte Bezahlen kann.Mit diesem gutscheincode ""arndtl2807"" erhält man 10€ für die erste Kartenzahlung ab 15€.","trustpilot.com","n26"
"2019-04-06 11:14:33","1","100 Euro wurden Bar eingezahlt, diese 100€ sind verschwunden. Das Geld sollte im Urlaub vorhanden sein. Nach mehr als 3 Wochen hat die Bank das Problem immer noch nicht gelöst. Der Service, welcher in den Gründungszeiten noch sehr gut war, ist heute miserabel. Die Chatfunktion funktioniert nicht richtig und Mitarbeiter sind teilweise extrem unverschämt und verlassen den Chat einfach wenn ihnen das Problem über den Kopf wächst! Die Konditionen waren früher vor allem zum Reisen sehr gut, aber alle Vorteile wurden langsam entfert, viele positiven Funktionen von früher sind heute teurer. Früher habe ich jedem meiner Freunde zur Karte geraten und auch einige geworben. Heute empfehle ich jedem Kunden so schnell wie möglich zu kündigen und dieser Bank fern zu bleiben!","trustpilot.com","n26"
"2019-04-05 01:12:15","5","Die besten Online Bank was gibt.","trustpilot.com","n26"
"2019-04-04 16:55:40","1","Kundenservice ist eine Katastrophe!","trustpilot.com","n26"
"2019-04-03 07:22:39","3","Eine Bank wird krank!Die Bank ist der Meinung Sie könne mich zwingen ein neues aktuelleres Telefon zukaufen, da für mein Telefon die app nicht mehr verfügbar ist und mein Telefon nicht updatebar ist. Die Freigabe meiner Überweisung über das Callcenter wurde mir verweigert. Die Karten gesperrt aus Sicherheitsgründen. Es könnte ja sein, dass ich mich selbst bestehlen will.Offensichtlich ist bei N26 der Rinderwahnsinn ausgebrochen. Das Konto wurde natürlich sofort von mir geschlossen. Ich kann diesem größenwahnsinnigem FinTech- Firmchen nur viel Glück wünschen, denn das werden Sie brauchen!","trustpilot.com","n26"
"2019-04-01 13:27:50","5","Beste Bank der Welt. Keine Ahnung was hier alle haben aber offensichtlich sind hier genug Leute die mit dem Besitz eines ganz normalen Bankkontos überfordert sind.","trustpilot.com","n26"
"2019-03-31 10:38:40","1","Ich finde dass diese Bank eine regelrecht heuchlerische und betrügerische Werbestrategie betreibt! Von wegen „direkt“, „nah am Kunden“, „KOSTENLOS“! Ich habe vor etwas über einem Jahr ein Konto bei N26 eröffnet da ich das Konto bei meiner „konventionellen“ Bank ( Commerzbank ) kündigen wollte. Leider eröffnete ich das Konto bereits 3 Monate vor der Kündigung des alten Kontos und des Umzugs aller Daueraufträge usw. Wohl aus genau diesem Grund, kostete das Konto sehr wohl Geld! Undzwar nicht zu knapp. Da nun noch keine Eingänge verbucht wurden, musste ich mehrere Male Geld einzahlen um ein kurzfristiges kleines Minus auszugleichen. Dies Tat ich auch. Ich rundete den Betrag immer auf 10€ auf. Also hätte bereits ein Kleines Guthaben existieren müssen. Leider stand in der letzten Mail noch eine zusätzliche Gebühr im Kleingedruckten, die ich übersehen habe. Ich überwies im dritten Monat also mal wieder die Gebühr plus einen kleinen Extra-Betrag. Diesmal entstand jedoch ein Minus i.H.v 0,07€!!! Daraufhin kam direkt die KÜNDIGUNG des Kontos! Auf Nachfrage hin wurde mir mitgeteilt, dass das reine Guthabenkonto auf Grund dieses Minuses von 0,07€ gekündigt wurde! Ich erklärte dem Mitarbeiter den Fehler, bat um Entschuldigung und sicherte zu sofort 10€ einzuzahlen...denn ab dem nächsten Monat wollte ich das Konto im Alltag nutzen! Man teilte mir mit, dass diese Entscheidung feststünde und daran nicht zu rütteln sei! Weitere Mails von mir wurden von da an gekonnt ignoriert! Für mich persönlich war der Gipfel, dass mir der Mitarbeiter sogar mitteilte ( schriftlich! ), dass man den Betrag i.H.v. 0,07€ an eine Inkassofirma übergeben würde, falls ich diesen nicht sofort bezahlen würde und in diesem Falle müsste ich sogar einne 3-stelligen Eurobetrag bezahlen! Ganz ehrlich? So spießig, stuhr, und unprofessionell und so unfassbar kundenfeindlich würde nicht ein mal die schlechteste konventionelle Bank mit ihren Kunden umgehen. Ihr solltet euch dafür schämen! Hier das Zitat aus der Mail: „...Wir behalten uns vor, unsere Forderung gegen dich betreffend den offenen Betrag in Höhe von 0,07€ auf deinem N26 Konto an ein Inkasso-Büro abzutreten, das dich dann ggf. kontaktieren wird.“","trustpilot.com","n26"
"2019-03-30 19:55:44","1","Nicht zu empfehlen, da (1) kein Kundenservice vorhanden ist und (2) ein unzureichender Schutz vor Cybergangstern bei N26.","trustpilot.com","n26"
"2019-03-30 11:02:19","1","Billig Bank mit guter AppSofern es Rückbuchungen / und damit Nachgelagerte Prozesse der N26 braucht, funktionieren diese nicht. Das Geld ist verloren. Die Prozesse sind auch nicht in die eigentlich recht gute App integriert. Hier müssen Formulare in Papierform ausgefüllt und gesendet werden. Erreichbarkeit und Antwortzeiten sind nicht gegeben bzw erfolgen nach einen halben Jahr. Die Bank funktioniert für diese Prozesslandschaft nicht. (muss wie ein Billigflieger betrachtet werden)","trustpilot.com","n26"
"2019-03-29 13:40:00","3","Habe auch ein Konto mit N26, schiebe Geld hin und her, bin jetzt skeptisch, da zu viel negativ Schlagzeilen kursieren. Hab alles auf null gesetzt. Hatte bis jetzt keine Probleme, ausser, dass ich länger in Südafrika bin, ohne Karte, N26 kann mir keinen Ersatz nach Südafrika senden, nur an meine deutsche Adresse. Revolut hat mir gegen Bezahlung per Express 2 Karten geschickt innerhalb von 3 Tagen.","trustpilot.com","n26"
"2019-03-29 08:55:02","1","Ich bin Nutzer von N26 seit dem es N26 gibt. In dieser Zeit habe ich etliche andere geworben über die Funktion ""Freunde werben"" aber habe NIE auch nur einen Cent erhalten. Trotz mehrmaligem Anschreiben an das N26-Team wurde ich mit ewigem Schriftverkehr und der Frage bombadiert, ob ich die Kundenwerbung doch ""wirklich""über den Einladungscode gemacht habe. Selbstverständlich, ich bin ja nicht dumm. Mir schuldet N26 also ca. 200.- und weigert sich dieses auszuzahlen, weil sie ""die Werbungen nicht finden"". Der nicht vorhandene telefonische Ansprechpartner ist wirklich ein großer Mangel der so nicht akzeptiert werden kann. Bei dringenden Notfällen im Ausland ist man total ""aufgeschmissen"". Dass man sich in sein Konto auf der Webseite nur mit der E-Mail-Adresse und dem Passwort einloggen kann ist sicherheitstechnisch absolut inakzeptabel. Hier muss es dringend eine Pflicht-2FA geben !Die ""Benefits"" der ""Black""-Variante sind ein Witz (ich bin Black-Kunde). Die Versicherung läuft über die Allianz und wir wissen alle wie die Allianz ""Schadensfälle"" bearbeitet. Die anderen Dinge, die man als Black-Kunde als ""Goodie"" hat sind ein Witz. Man darf auch als Black-Kunde pro Monat maximal 100.- an der Supermarktkasse einzahlen. Zum Glück habe ich noch mehr Kreditkarten die zuverlässig im Ausland funktionieren.Sobald es die ApplePay-Kreditkarte gibt, bin ich weg von N26....ich habe es nur wegen der Metall-Karte.","trustpilot.com","n26"
"2019-03-29 07:24:28","1","Solange es kein Kundenkontakt bedarf - Super Sache. Alles digital, alles schick.Mir wurde das Konto aus für mich nicht nachvollziehbaren Gründen gesperrt und gekündigt. Ich konnte nichts mehr abheben und nicht mehr zahlen. Der Kundenservice  eine fast tägliche Ansprache per Mail/Chat gebraucht in der die Sache fast jedes Mal fast komplett wiederholt werden musst. Nach 4 oder 5 Wochen wurde mein Gutachten ausgezahlt. Das schlimmste: die fanden das Tempo total okay.Nie wieder.","trustpilot.com","n26"
"2019-03-29 06:23:24","2","Seitdem es keine Kunden Hotline mehr gibt bin ich sehr unzufrieden. Auf meine Email an den Kundenservice habe ich auch keine Antwort erhalten.3 kostenlose Abhebungen im Monat sind meiner Ansicht nach auch zu wenig. Das einzigste was mich derzeit noch dort hält ist die app mit der einfachen Bedienung. Mann kann schnell Geld überweisen oder an einen anderen N26 Nutzer Geld beamen in Sekundenschnelle.Allerdings fehlen Features wie z. B. das Fotografieren eines Überweisungsträgers oder das Fotografieren einer Rechnung. Sogar meine Sparkasse bietet dies in Ihrer App bereits an, da sollte doch ein Fintech das auch hinbekommen.","trustpilot.com","n26"
"2019-03-28 19:03:35","1","Da ich mein N26-Konto nicht mehr aktiv genutzt habe, habe ich es letzten Monat gekündigt. Was ich dabei erlebt habe, hat mich echt schockiert. Ich habe eine Mail geschrieben, darin meine Kontonummer und meinen Namen genannt und um Kündigung gebeten. Ich ging davon aus, ein Formular zu erhalten oder im Portal eine Kündigungsfunktion freigeschaltet zu bekommen.Stattdessen erhielt ich ein paar Tage später eine Push-Benachrichtigung, dass die App nicht mehr mit meinem Konto verknüpft sei. Zudem erhielt ich eine Mail, dass mein Konto nun geschlossen sei. Ich wurde dazu aufgefordert, eine Kontonummer zu nennen, an die N26 mein Guthaben überweisen soll.Sehe ich das richtig, dass jeder der den Namen und die Kontonummer eines N26-Kunden kennt, dessen Konto per Mail kündigten kann und sich das Guthaben überweisen lassen?Convenience hat auch seine Grenzen...","trustpilot.com","n26"
"2019-03-28 18:37:50","1","Ich habe 2018 ein Konto eröffnet. Kurz danach kam die Karte und die Online Zugangsdaten. Kurze Zeit drauf sollte ich Geld bekommen, ging zurück. Nochmal überwiesen, ging wieder zurück. Konto unbekannt. Kundenservice? Unter aller Kanone. Angeblich geht alles und die Daten wurden falsch eingegeben. Kurz darauf von Paypal (ebenfalls ein kleines Unternehmen) Geld auf das Konto überwiesen: angekommen ist nichts. Paypal angerufen, Info: Konto unbekannt, Geld zurückgebucht. Das irre: N26 wollte auf einmal die Jahresgebühr komplett von mir, ohne Diskussionen. Das ging dann paar Tage, bis ich mit dem Anwalt drohte weil es zu keiner erbrachten Leistung seitens der Bank kam. Schließlich ist das Konto wohl aufgelöst worden, bzw. Ich habe nichts mehr von dem saftverein gehört. Ich habe das alles der BaFin gemeldet, die scheint es aber auch nicht interessiert zu haben, zumindest kam von denen auch nichts mehr. Kann die Bank zu 100% nicht empfehlen. Lieber Gebühren bei der HVB oder Sparkasse und Beratung vor Ort. Online ist nicht immer die beste Alternative, und was nix Kost ist nix.","trustpilot.com","n26"
"2019-03-28 18:19:48","1","Ich kann vor diesem unfassnar unseriösen Unternehmen nur warnen... Ich kenne eigentlich niemanden mehr, der NICHT vor N26 warnt! N26 bietet gegenüber anderen Banken keinen einzigen Mehrwert und dass man das Unternehmen nicht mal telefonisch erreichen kann, ist eine mehr als bodenlose Unverschämtheit! Konnten werden zudem einfach ohne Begründung geschlossen! Wie diese Bank eine Lizenz erhalten konnte, ist mir schleierhaft! Ich kann jedem nur raten: Geld abziehen und Konto auflösen!!!09.04.19: Nachtrag zur Antwort von N26: Es tut mir leid, aber ich mag es überhaupt nicht, wenn ich belogen werde! Ich habe weder gegen irgendwelche AGBs verstoßen, noch wurde ich über irgendeinen Inhalt informiert! Aber man sieht ja bei Ihren Problemen, wie unseriös Sie sind!10.04.19: Anscheinend hat endlich auch die Bafin wiederholt ein Auge auf diese Bank geworfen! Da sollten bei jedem die Alarmglocken angehen! Und mit der Arroganz wie dieser 33 Jährige Firmeninhaber noch immer nach diversen Vorwürfen auftritt, zeigt einem wie abgehoben und unseriös diese Bank hantiert!","trustpilot.com","n26"
"2019-03-28 17:29:50","1","Kundenservice ist grottenschlecht, teilweise gar nicht vorhanden. Nach neuestenerkenntnissen ist das Geld bei dieser Bank nicht sicher. Einige haben schon etliche tausend Euro verloren.Man muss vor dieser Bank einfach warnen.","trustpilot.com","n26"
"2019-03-28 14:23:22","1","Die Bank bietet für Betrüger eine große Spielwiese. So schaffen sie es z.B. immer wieder, unter falscher Identität ein Konto anzulegen. Darüber gibt es mehrere aktuelle Berichte. Mir persönlich wurden so vor Kurzem 1000 Euro bei einem Ebay Kleinanzeigen Kauf über einen gehackten Account auf sehr geschickte Art und Weise gestohlen. Den Kontoinhaber gab es nach der Überweisung nämlich nicht mehr. Unterstützung von der Bank mit Sitz in Deutschland...  mangelhaft.... nicht viel mehr als ein kurzes Sorry. Mein Lehrgeld habe ich wohl bezahlt.","trustpilot.com","n26"
"2019-03-28 14:13:45","1","Kurz zur Vorgeschichte, aufgrund von Hochzeit habe ich meinen Namen geändert. Dafür gibt es eine Standesamtsurkunde und einen vorläufigen Personalausweis. N26 hat über mehrere Wochen den Änderungswunsch geprüft. Unzählige Chats habe ich für Nachfrage des aktuellen Standes gestartet. Immer das gleiche ""meine Kollegen sind dran"". ""wir bearbeiten noch"". Nach 4 Wochen fragte man mich, ob ich die Unterlagen nochmal zuschicken kann. Gefragt-getan.Weitere 2 Wochen gab es dann die Info ""das können wir aufgrund internen Richtlinien leider nicht machen"" ... unfähig einen Namen zu ändern...","trustpilot.com","n26"
"2019-03-28 13:12:04","2","Die Android-App ist vollgespickt mit Werbung für eigene Produkte. Der Kundensupport ist einfach nicht vorhanden. Die strengen sich auch nicht an dein Problem zu lösen, sondern kommen nur mit Copy-Paste-Antworten an. Das einzige was gut funktioniert ist die Funktionalität, dass man Auszahlungen oder Überweisungen sperren kann. Man kann die Bank nutzen, solange alles funktioniert, aber wenn man tatsächlich ein Anliegen oder ein Problem hat - dann versteht man direkt, dass die Bank sich nicht als Hauptbank eignet.","trustpilot.com","n26"
"2019-03-28 11:22:40","1","Vor einem halben Jahr ein Konto eröffnet, durch den miserablen Kundenservice  (sieht man auch hier schon an den Copy & Paste Antworten auf die Bewertungen) und die immer schlechter werdenden Leistungen aber im Februar wieder aufgelöst. Noch immer hat N26 Geld von mir. Leider sind hier keine 0 Sterne möglich. Ich ging zurück zu meiner zuverlässigen Ortsbank.","trustpilot.com","n26"
"2019-03-28 09:12:10","1","Bei mir passierte folgendes. Nachdem ich ein Jahr zuvor mein Konto dort gekündigt hatte, und schon gar nicht mehr an diesen Laden gedacht habe, erschien in meinen Schufa-Daten eine Kontoeröffnung bei N26 - zum aktuellen Datum (also ein Jahr nach der Kündigung).Also teilte ich dem Support mit, dass ich gerne wüsste, was das soll. Und wie sie nun vorgehen. Ich wollte außerdem wissen, warum das passiert ist.Leider kamen nur schwachsinnige Antworten und Anrufe nehmen die ja nicht entgegen. Statt also einen Ex-Kunden ernst zu nehmen und ihm die Auskünfte zu geben, schrieb irgendein Support-Mitarbeiter, der nur einen Vornamen hat belangloses Zeug.Das Ende vom Lied für mich dann: Landesdatenschutzbeauftragten informiert, da ich einen Datenschutzverstoß (unberechtigte Weitergabe von Daten) vermute. Und BaFin angeschrieben, da mir nicht glaubhaft versichert wurde, dass es kein strukturelles Sicherheitproblem gibt und die BaFin ja die Aufsicht führt.Nun haben die zumindest echt viel Papierkram - wie ich aus den Mitteilungen der beiden Behörden ersehe.Hätten die meine Anfragen ernst genommen, wäre es sicher nicht soweit gekommen.Aber ganz sicher bin ich mir, dass ich dieser ""Bank"" kein Geld anvertrauen würde. Die haben nichts im Griff, warum sollten die mit Geld umgehen können?***Update nach ""Antwort"" von n26.com:Und genau so inhaltsschwer und zielführend wie die Antwort hierauf von n26.com ist die gesamte Korrespondenz mit dieser ""Bank"". Dazu muss man wissen, dass sich solch eine ""zuständige Abteilung"" dann eben auch nie meldet - ich denke, es gibt sie auch gar nicht und das ist die sozial adäquate Form von: ""Kunde, hau ab. Wir haben keinen Bock auf dich.""****","trustpilot.com","n26"
"2019-03-27 18:43:32","1","Extrem schlechter Service. Mails werden nicht beantwortet im Chat kann nicht geholfen werden. Hotline existiert nicht und die so genannte Fachabteilung reagiert nach mehr als 2monaten nicht Moderne Bank geht anders. Fühlt sich an wie ein Behörde auf dem Dorf.","trustpilot.com","n26"
"2019-03-25 16:18:23","1","Meine Freundin hat im Oktober 2018 über ebay Kleinanzeigen Ihre gebrauchte Handtasche für schlappe 10 Euro verkauft. Der Käufer hat ganz normal überwiesen und wie versendet. Dezember 2018 war das Konto n26 dann gesperrt. Keine Nachricht nichts. Wir haben dann ca 1 Woche massiv n26 um Stellungnahme gebeten. Erst nach Androhung mit Meldung bei der Bundesbank bekamen wir per Email die Antwort, dass ein Privatverkauf nicht gestattet sei und das Konto daher überprüft wird. Wir haben jetzt Ende März 2019 und n26 kommuniziert seither überhaupt nichts mehr. Daher haben wir alles eingereicht beim Schiedsverfahren. Dort konnte der Fall allerdings nicht bearbeitet werden, da n26 nicht freiwillig daran teilnimmt und dort auch nicht eingetragen ist. Die Schiedsrichter waren allerdings so nett und sendeten den Fall an die Bundesbank, da die das bearbeiten tut, egal ob n26 daran teilnimmt oder nicht. Die Bundesbank hat n26 bereits im Februar angeschrieben. Wir hatten das Konto selbstverständlich bereits im Januar sofort gekündigt. Heute am 25 März 2019 schrieb uns die Bundesbank, daß n26 nicht bis dato reagiert hat. Die Bundesbank hat daher heute erneut ein Erinnerungsschreiben an n26 gesendet. Da wir im Vorfeld zu viel Negatives über n26 gelesen haben, ist zum Glück nur schlappe 60 € auf dem Konto. Ich bin mir sicher das n26 auch auf das Erinnerungsschreiben von der Bundesbank nicht reagieren wird. Sodass ich dann allerdings wegen Unterschlagung, Betrug und Veruntreuung Strafanzeige erstellen lassen Wir haben alle Beweise zum Glück schriftlich, ebenso das Verfahren der Bundesbank. Mir ist allerdings schleierhaft, wie n26 die Banklizens behalten darf.","trustpilot.com","n26"
"2019-03-22 18:42:47","1","Die ersten Monate war ich sehr zufrieden. Die App war super und übersichtlich. Die Anmeldung ging leicht und unkompliziert. Ich wollte ein Deutsches Konto haben, damit es meine Familie beim überweisen einfacher hat. Ich bekam monatlich kleine Raten für mein altes Handy und ein iPad Pro, welches ich letztes Jahr für meine Tante kaufte. Vor 4 Wochen stand ich dann ahnungslos bei meinem Autohändler, ich wollte den Service bezahlen und siehe da - Karte gesperrt. Abgewiesen. Am Guthaben konnte es nicht liegen, denn 1280€ waren ja noch drauf. Ich versuchte vergeblich anzurufen, wurde auf den Chat verwiesen. Dort sagte man mir kurz und knapp: Sie erhalten in kürze eine E-Mail zu ihrem Fall. Tage vergingen, dann kam die E-Mail. Erhebliche Verletzung der AGBs, sofortige Kündigung. Bis zum 14.03 sollte ich mein Geld auf ein anderes Konto überweisen. Da mein Konto aber nicht bis zum 14.03, wie in der Mail beschrieben funktionierte, suchte ich erneut Hilfe. Dem Support schickte ich alle Informationen und Nachweise über mein Hauptkonto, mit der Bitte, das restliche Guthaben zu überweisen. Bis heute keine Reaktion, keine Antwort, kein Geld. Im Chat wurde ich abgewimmelt, ich solle mich doch am Freitag den 15.03 wieder melden, wenn bis dahin nichts bearbeitet wurde. Am 15.03 kam dann eine Mail mit der entkopplung meines Smartphones. Hier gibt es ja offensichtlich mehrere, die bis heute ihr Geld nicht erhalten haben. Die Kommentare von N26 zu den Einträgen hier, beantworten die Fragen genau so wenig wie die Mitarbeiter im Chat. Die Frage, wann wir unser Geld erhalten ist bis heute unklar und niemand äußert sich dazu. Ebenso schwach ist es, mich nichtmal zu kontaktieren, wenn was unklar ist. Mir ist bis heute nicht klar, warum ich gekündigt wurde. Außer die Kündigung selbst, keine andere Mail mit einem Grund. Nicht empfehlenswert, Finger weg. Falls es jemanden gibt, der sein Geld zurückbekommen hat und einen ähnlichen Fall hat, bitte mal melden. Liebe Grüße,Christian Woltereck","trustpilot.com","n26"
"2019-03-20 09:09:58","3","ich habe im Januar ein Konto bei N26 eröffnet (Metall Privat Gebühr 16.90€ pro Monat) Zunächst wurden 2 Monate die Gebühren abgebucht aber es kam keine Karte. Nachdem ich dann etwas mehr Druck gemacht habe kam die Karte tatsächlich dann 1 Woche später an. Alle Zahlungen liefen von dan an Problemlos bis zu dem Moment indem ich eine Zahlung bekam. Dann bekam ich eine E-Mail, dass ich die Vertragsgrundlage für die Zahlung liefern sollte. Grundlage war eine Zahlung von einem Freund. Grundlage war ein gemeinsam geplantes Geschäft. Natürlich wollte keiner von uns, dass der Vertrag offen gelegt wird und die Idee bekannt wird. N26 bestand aber mit dem Hinweis auf das Gesetz auf eine Zusendung per E-Mail also ungesichert und eine Bearbeitungszeit von 3 Tagen. Das heißt die Bank hat 3 Tage mit unserem Geld gearbeitet ohne Gegenleistung. In Bezug auf die Dokumente heist es in den Geschäftsbedingungen nur lapidar, dass die Dokumente nur solange gespeichert werden wie sie benötigt werden. Wenn ich das richtig verstehe speichert die Bank die Dokumente solange, wie sie gesetzliche Aufbewahrungsfristen von Geschäftsvorfällen erfüllen muss, also mindestens 10 Jahre. Zudem muss ich als Kunde die Datenschutz Gesetze brechen, weil ich persönliche Daten von Dritten offenlegen muss. Ich habe durchaus Verständnis das Zahlungsströme kontrolliert werden müssen. Aber das ich jetzt dafür meine Verträge offen legen muss, dass geht dann an Transparenz dann doch etwas zu weit. Ich muss meine Kritik korrigieren. Die Bank hat korrekt gehandelt. Der Gesetzgeber verlangt tatsächlich diese Transparenz. Leider kann ich den Gesetzgeber hier nicht bewerten.","trustpilot.com","n26"
"2019-03-18 17:05:19","1","Reine Servicewüste der Chat ist zeitaufwendig und bricht ständig ab. Emails werden nicht beantwortet und ein telefonischer Kontakt ist nicht möglich. Dazu werden Unterlagen verschlampt und sind trotz Faxbestätigung niemals bei der Bank eingegangen.Alles andere außer tauglich zumal abhebungen trotz kostenpflichtiger Kontoführung immer kosten seriöse Bankgeschäfte sehen anderst aus. Kündigung läuft nur über juristischen Beistand.","trustpilot.com","n26"
"2019-03-13 15:24:45","1","Wenn man Kontakt mit N26 aufnehmen muss, hat man weder die Möglichkeit jemanden telefonisch zu erreichen noch hat man wirklich eine Möglichkeit die Chat-Funktion zu nutzen, da meistens der Server ausgelastet ist. All die Digitalisierungsmaßnahmen bringen nichts, wenn am Ende der Kunde unzufrieden ist, Konto gelöscht, nie wieder N26!","trustpilot.com","n26"
"2019-03-11 19:15:11","1","bin unzufrieden, Konto geschlossen. Das Geld soll aufs neue Konto übertragen werden. Bekomme seit einer Woche keine Antwort auf meine Email","trustpilot.com","n26"
"2019-03-11 00:58:54","2","Überweisungen werden nicht getätigt - es erscheint kein Bestätigungs Button. Geld kommt nicht an. Support nicht gegeben. Durch Fehler in der App ständiges Neuverknüpfen des Smartphones. Wenn ich mir vorstelle es wäre mein Hauptkonto.... Gott bewahre. Grauenhaft.Update nach Antwort von n26:Ja alles stets registriert. Der Chatsupport ist bedingt kompetent und verweist auf das Neuverknüpfen des Smartphones.","trustpilot.com","n26"
